-2.0	3.0170321097924715	3.015314729160221	3.0110337499079862	3.0031061318131074	2.990225076385899	2.970907252622957	2.9436055997584556	2.9068997707392397	2.859753684924185	2.8017924895229083	2.733511024298302	2.6563104926679864	2.5723015189356877	2.4839134827130156	2.393457697377884	2.302818660210088	2.2133594451930576	2.1259970142379863	2.0413388048581296	1.9597993463747072	1.8816737184408243	1.8071777464854122	1.736469305921999	1.6696597876983785	1.6068203675745427	1.547985516485036	1.4931551458915049
-1.8	2.7788120353697443	2.7791208297268026	2.7771416106340245	2.771789503298371	2.761756585087559	2.7455588495950627	2.7216484747595007	2.6886045593956682	2.6453919042800895	2.591639564087197	2.527850438276504	2.455437811415433	2.376526614591176	2.2935596109884893	2.2088570781917065	2.1243053660466638	2.041260991431872	1.960625838945446	1.8829842242637886	1.8087201176704788	1.7380912143861713	1.6712698052283306	1.6083648994971507	1.5494346941127544	1.4944940357078338	1.4435192906644367	1.3964519742906414
-1.6	2.5446755417344264	2.547455532857626	2.548314186675967	2.5461512458367914	2.5396410159024905	2.527282422269461	2.5075117452488844	2.4788934975569723	2.440380491981348	2.391594586161733	2.3330380783586824	2.2661302933509773	2.193006410806209	2.1161191782490887	2.0377936190255577	1.9599118924558507	1.8838158785495978	1.810382721191445	1.7401631268788602	1.673499977378178	1.6106037103738267	1.5515944785570193	1.4965256306140267	1.445397643928834	1.3981671412743577	1.354753361422099	1.315043371947968
-1.4	2.3154438703021003	2.3211449327267997	2.3254197116778004	2.327138937370019	2.3249330298578164	2.317253292039102	2.302490970920253	2.2791704671835338	2.2462109544870152	2.2032095983692987	2.150655363046331	2.089965786267371	2.023282413864634	1.9530660641207747	1.8816443384586308	1.8108912559817665	1.74212797905541	1.6761993243094024	1.613614336586251	1.5546672999652182	1.4995152431243504	1.4482220079783923	1.4007835457473663	1.3571436152930028	1.317204496704274	1.2808350388881937	1.247877266847678
-1.2	2.0920542881308357	2.1010684100498196	2.109317284301886	2.115642758819534	2.1186038002842955	2.1165576261074937	2.107798715565395	2.0907645410671853	2.0643029354699554	2.0279584226924134	1.9821882764990608	1.928398935323687	1.868736268760878	1.8056712612297123	1.7415368491557488	1.6781998914234595	1.616959357952821	1.55862457151824	1.50365939713335	1.452306885151819	1.404669784395684	1.3607570722805231	1.3205113556134267	1.283826404986373	1.2505594403787204	1.2205404572191199	1.193579783805093
-1.0	1.8755813757485826	1.888164658295033	1.9008298448150478	1.9124214464392908	1.9214192829236514	1.9260362721816697	1.924392811034809	1.9147580504511674	1.895840204071431	1.8670828477111963	1.8288831697644403	1.7826253267157506	1.730461465216708	1.6748823824784485	1.618238011386799	1.562397697896638	1.5086445114329723	1.4577560573562083	1.41015397330233	1.3660337026342537	1.32544896286298	1.2883611917904008	1.2546691524387283	1.2242281456235542	1.1968635168557797	1.1723807709498721	1.1505735031970103
-0.8	1.6672523543886473	1.6834488655823365	1.7007449192870432	1.7180598833536107	1.733833714844887	1.7461136898713214	1.7527614537264091	1.7517567801854923	1.7415490424976647	1.7213909525783797	1.6915680059109177	1.6534246910720138	1.6091268581978042	1.5612066489717942	1.512056694340725	1.4635717993669184	1.4170367836162385	1.3732107021463067	1.3324838355372717	1.2950145115909109	1.2608186429150914	1.2298225175516002	1.2018945935597924	1.1768661053158092	1.1545453475506575	1.1347280554722967	1.1172051740776083
-0.6	1.468442201812867	1.4880292184818928	1.5098442993408265	1.5329854802407437	1.55595289312532	1.5766767976459668	1.5927172422416322	1.60163056571715	1.6014282549520467	1.5910095065853582	1.5704424762203457	1.540991099092566	1.5048439891506988	1.4646117912702254	1.4227757893013646	1.381298317233695	1.3414990814916796	1.3041434868475423	1.2696101216074507	1.238037332175186	1.2094193871852852	1.183663222806964	1.160622483282751	1.1401192944641734	1.1219589736337514	1.1059402978928794	1.0918627750636534
-0.4	1.280635175366913	1.303105939909786	1.3289476612801545	1.3575467273685855	1.3876097838078563	1.4170886450937406	1.4433018667265929	1.4633078598218143	1.4744789775221363	1.47510976175682	1.4648440849124866	1.4447568351736977	1.417047816508099	1.384456154191167	1.349624179930048	1.3146503445193969	1.2809432235570537	1.2493139566463083	1.2201586013765144	1.1936186584272432	1.1696863925837997	1.148266687498382	1.1292137308599164	1.112354008233072	1.09750136155075	1.0844670525042734	1.0730664872715372
-0.2	1.1053441148932037	1.129937270721651	1.1589449835752494	1.192126585922882	1.2285485232660518	1.2663894580221526	1.3029173444168989	1.3347664228198035	1.3585507406891657	1.3716714374779369	1.373012404153399	1.3632130607432145	1.3443909051552903	1.319449013742381	1.2912890033143658	1.2622495706822165	1.2339112190361052	1.2071893160333398	1.1825376580946667	1.1601298623512055	1.139978259500396	1.1220031072256254	1.1060729955594337	1.0920296079874852	1.079703458049739	1.068924003711939	1.0595260748979904
