# Neutrino decoupling history, from Cosmic.neff().
# N_eff = 3.042810343091757
# ln a   T_gamma [MeV]   T_nue [MeV]   T_numu [MeV]
1.8943149337716791  1.5071522569999622  1.5053802439840185  1.5050037080868157
1.897149883079409  1.5029049728905823  1.5011225766433047  1.5007449741302712
1.8978552139736937  1.501850124557719  1.5000651483260383  1.499687281009354
1.898350646400894  1.5011096493869862  1.4993228441871918  1.4989447910065736
1.8985661576423756  1.5007876946909715  1.4990000593756188  1.4986219253750483
1.8988676559301345  1.5003374001974314  1.4985486029839976  1.498170355942098
1.9004433865745496  1.4979862186002562  1.496191353413703  1.495812516064309
1.9054025405167383  1.4906106900363534  1.4887967764901922  1.4884160869310088
1.9157588217198473  1.4753256982547807  1.473472239903676  1.473087713354301
1.918129918234862  1.4718483747230726  1.4699859061551277  1.4696005076892005
1.921828844433049  1.4664401637531543  1.464563671097495  1.4641769177647048
1.922412792368371  1.4655883023895853  1.4637094954703933  1.4633225288393366
1.9226711160737104  1.4652116261275976  1.4633317889235238  1.4629447279738534
1.925254353127106  1.4614502102693838  1.4595600818731467  1.459172079083185
1.9325091731922888  1.4509383802337104  1.4490194619235541  1.4486288280734851
1.944253713194497  1.4340820212941279  1.432116838808298  1.4317219954222007
1.9449599649776474  1.433074669108553  1.4311067177930639  1.4307116234321535
1.9454727504423142  1.4323437105004755  1.430373749761585  1.4299784733391137
1.9460886537703874  1.4314663669957375  1.4294938829121002  1.4290983879797046
1.9463602514528278  1.431079660515155  1.4291060560749977  1.4287104648327729
1.9485935616777184  1.4279038057490487  1.4259209980828351  1.4255246160152588
1.9552202034568353  1.418522095945673  1.416512077463783  1.416113361263375
1.9666810828175973  1.4024422940942676  1.400385549601211  1.3999828452123144
1.969108935386101  1.3990595652465558  1.3969929759883504  1.3965894354465882
1.969747510126011  1.3981713124265711  1.3961020261871018  1.3956982662372805
1.9700504793474358  1.3977500953827555  1.395679517458767  1.3952756534728126
1.972125236432498  1.3948689943136048  1.3927895794396818  1.3923850040681303
1.9788300135087133  1.385599200545802  1.3834913301104381  1.3830844691342377
1.990062036365275  1.370208771093828  1.3680535740913078  1.3676429342904648
1.992433802792304  1.3669809541886948  1.3648158177042664  1.3644043886801789
1.9927991188511143  1.3664844631881947  1.3643177974127179  1.3639062471111847
1.993394636417499  1.3656756076493037  1.3635063425456724  1.3630945946937807
1.993672838134929  1.3652979192748846  1.363127429114673  1.362715589030852
1.996454855309228  1.3615268080979837  1.3593440829396162  1.3589313225003854
2.0052335183848817  1.3496955972734008  1.3474744484232821  1.347058808552758
2.009157888960303  1.3444401249265807  1.3422018886213853  1.3417849745313795
2.0144689816117447  1.3373603283560458  1.3350990532785572  1.3346804283869245
2.016496242413596  1.3346678457587124  1.3323978028168575  1.3319785292173238
2.0170603158197826  1.3339197550902395  1.3316471682769047  1.3312277145989704
2.017315558749214  1.3335813924378703  1.3313076455487656  1.3308881104360464
2.0198679880435293  1.3302025107857465  1.3279171768848708  1.327496829172583
2.026717089214617  1.3211782324421963  1.3188619290341494  1.318439417192085
2.03821278347509  1.306169879216804  1.303801992133971  1.3033759060407264
2.039824185403627  1.3040798424855322  1.301704763890274  1.3012781829973945
2.040163352419465  1.303640361432038  1.3012637703891756  1.3008370855539835
2.040777063487264  1.3028456324753284  1.300466187563965  1.300039314814171
2.0410514415838716  1.3024904933229864  1.3001097622242028  1.299682805523601
2.0435112643132394  1.299310988696376  1.296918740348436  1.296491032747073
2.0504142519938027  1.2904300077775466  1.288005567868645  1.287575770227327
2.0617998951863274  1.2759151521556764  1.2734380274704058  1.2730048421446132
2.0630029762514415  1.274391046850949  1.2719083847433392  1.2714748460539502
2.063691807439965  1.2735192361811478  1.2710334061183106  1.2705996655192893
2.064664096045598  1.272289857298499  1.2697993939272352  1.2693653688165272
2.065142866429162  1.2716849631581428  1.2691921870553733  1.2687580220337926
2.0689160033667275  1.266927976542619  1.2644170078569774  1.2639817445469703
2.077819159291597  1.2557741771113153  1.2532205169837587  1.2527826940198397
2.0839134857032082  1.2481962866730967  1.2456135930266836  1.2451740453071607
2.087433777459873  1.2438400261741043  1.241240631251036  1.2408000979160676
2.088367967129351  1.2426867422059305  1.240082746113744  1.2396419525405444
2.088785542164601  1.2421716044535407  1.2395655304779205  1.2391246207374305
2.092961292517097  1.237032035970598  1.2344052255345637  1.2339631595013674
2.1022095670233285  1.2257252208595544  1.2230527566178733  1.2226081660255104
2.1083130027209442  1.2183202906924302  1.2156179007976513  1.215171673088158
2.110302580182025  1.2159162031043884  1.2132040928973737  1.2127573367278424
2.1109316280486285  1.2151570931130935  1.2124419131618995  1.2119949904514016
2.1115524078357524  1.2144084856087747  1.2116902208059062  1.211243133998488
2.1118621507520827  1.214035184703054  1.2113153323538106  1.2108681637544798
2.1139082309484305  1.2115721583098156  1.2088418302320316  1.2083941227155652
2.1196078664760987  1.2047375621653267  1.2019781545893875  1.2015289587786906
2.1304057639428873  1.1918957617146158  1.1890816719701476  1.1886297114910793
2.133780586774864  1.1879104721445128  1.185079400635806  1.1846265915474232
2.1349776262141953  1.186500128409729  1.1836630459022432  1.1832099376465104
2.1356017678255284  1.1857655685377653  1.1829252238757773  1.1824719600047473
2.135880023091757  1.1854382473358345  1.1825964357777445  1.1821431026040405
2.138372834168208  1.1825099253560716  1.179654989075297  1.179201037076702
2.145085635285688  1.1746605316144727  1.1717704018646495  1.1713148021600237
2.156470780925594  1.1614674905799163  1.158518166510391  1.1580598378336833
2.1586269383288403  1.1589858096266517  1.1560253447820124  1.1555665090014655
2.1593804499723226  1.1581199414605967  1.1551554445200387  1.1546964322584132
2.1597935481856787  1.157645552335396  1.1546788163428017  1.154219707474651
2.1623593030028725  1.1547035009764437  1.151722877680687  1.1512631710982972
2.1709441673145555  1.1449142367956773  1.1418873901146878  1.1414257133687038
2.1746582627229727  1.1407050347921501  1.1376583055809393  1.1371957911637272
2.179248320928252  1.1355246367941838  1.1324534314199672  1.1319898944630506
2.180463551473422  1.1341570855944416  1.1310794177358365  1.1306156124519955
2.182257690685058  1.1321410968311412  1.129053901380413  1.128589701802211
2.183347874616811  1.1309180889555397  1.1278248963049666  1.1273604581992431
2.1840814425938246  1.130095947985337  1.1269986707748054  1.1265340725799589
2.1902828523946956  1.1231697917026549  1.1200380990781784  1.1195721609109315
2.201225632593196  1.1110523436783344  1.1078604195144701  1.1073921775492956
2.2044855329929134  1.1074680435840976  1.1042582980201292  1.1037893853248688
2.2058713413262505  1.1059478632244593  1.1027305585161058  1.1022613629158673
2.2061336165899093  1.105660393783106  1.1024416595775035  1.1019724105860265
2.2068220388184248  1.104906338434278  1.1016837152990622  1.1012143263838328
2.207189441632268  1.1045041479230646  1.1012794226701652  1.100809959200479
2.2097904083832853  1.1016611257229125  1.0984215404318334  1.0979515515742413
2.218325095503834  1.0923838954787306  1.0890958135838333  1.0886241311053693
2.2219786691013166  1.0884365665738718  1.0851278473732462  1.0846554545235383
2.2269501487723633  1.0830884579787639  1.0797517755023522  1.0792784305792664
2.229853396606136  1.079977529185567  1.0766245795667975  1.07615068655343
2.2306540143320306  1.0791213900736247  1.075763798645274  1.075289755511863
2.2310703852699296  1.0786764479321396  1.0753164111567628  1.0748422901116854
2.2352340946489218  1.0742371908744779  1.0708527563022285  1.0703778621725764
2.2451283654929544  1.0637619111118184  1.0603199042927456  1.0598432182953794
2.2511003807457644  1.0574891321075597  1.0540126493506567  1.0535349138169694
2.2529372708954294  1.0555672450851756  1.0520801991165676  1.0516021458025453
2.25340080006979  1.0550828243647632  1.0515931158689564  1.051114982744065
2.2537096884152015  1.0547601387412944  1.0512686566605873  1.0507904704361892
2.2542887796306657  1.054155577097967  1.0506606435333263  1.0501823579362528
2.254614863982623  1.0538153271051187  1.050318428103835  1.0498400866455158
2.256815196992429  1.0515223027310214  1.0480121583227455  1.0475334417174915
2.2632309544714797  1.0448649738986249  1.0413163755933232  1.0408365832166144
2.2744667442549895  1.033308409613921  1.0296930650217135  1.0292114556900553
2.275707683459866  1.0320399769707698  1.0284173070095461  1.0279355023850647
2.277172142125016  1.0305450936349054  1.026913790700437  1.0264317570102117
2.277522997046135  1.030187274117838  1.0265539048000034  1.026071816456729
2.2780465747815857  1.0296536603684074  1.0260170847002332  1.025534914955437
2.278292034867057  1.0294036063430938  1.0257655130708436  1.0252833052248487
2.280746635721767  1.0269064347505132  1.0232531864604144  1.0227705997409786
2.2893586933706698  1.018193275283387  1.0144871566218103  1.0140032719363266
2.2924520883695187  1.015081813287081  1.0113568181641017  1.0108724794201385
2.2953408439363945  1.012184852268256  1.008442283787514  1.0079575269493397
2.2995280745891558  1.0080005360228084  1.0042325880992082  1.0037472355356718
2.3010680575671483  1.006466020235621  1.0026887658845196  1.00220319732401
2.301281177886618  1.0062538423507887  1.0024753012404268  1.001989702920052
2.3019075097370383  1.0056306929600671  1.0018482204119055  1.00136253480903
2.302190115289036  1.0053496689682921  1.0015654053361496  1.0010796804335949
2.3044796446621834  1.0030758740922978  0.9992771195226378  0.9987910781321895
2.310558997641897  0.9970634675293706  0.9932264038405845  0.9927395387057957
2.3216416213776343  0.9861963588643247  0.9822900852232582  0.9818017822809301
2.3249851748401174  0.9829413668896122  0.9790143715610684  0.978525651473295
2.3252216467393167  0.9827115767394458  0.9787831115488314  0.978294362255492
2.3253358161274336  0.9826006749943879  0.9786714780267629  0.9781827146465734
2.3258591159858546  0.9820925605158548  0.9781599642831106  0.9776711364422194
2.326565828241105  0.9814067772108583  0.9774695933084391  0.9769806786921066
2.3298932856708894  0.9781843554676731  0.9742256176573798  0.973736298796023
2.3387461170329553  0.9696629213341522  0.965647211151101  0.9651568521532885
2.3443968267584405  0.9642629858871546  0.9602111928871485  0.9597201974869766
2.347138072076709  0.9616543473685987  0.9575851290515847  0.9570938328041046
2.3484607057779843  0.960398246330934  0.9563206388380324  0.9558291992947711
2.348845402334825  0.9600332124499914  0.9559531671615888  0.9554616861683158
2.349554835979048  0.959360568953196  0.9552758687518607  0.9547843115810515
2.3498826459576008  0.9590499500292864  0.9549630696751509  0.9544714774136671
2.3531607457431276  0.9559493446973166  0.9518407055885455  0.9513487661967144
2.3623201687636146  0.9473394485870821  0.943170424061204  0.9426775517513438
2.367980635326703  0.9420578057150832  0.9378517652803002  0.9373583442880608
2.36972318511258  0.9404378728130004  0.9362204834921151  0.9357268979536322
2.371714056109569  0.9385905370009247  0.9343602081629914  0.9338664371681413
2.3724011064162904  0.9379538721927493  0.933719084511708  0.9332252501469088
2.372734414895347  0.9376451644431557  0.9334082148624737  0.932914349872033
2.3733138879028712  0.937108847585544  0.9328679991537716  0.9323740810953849
2.3736887340713615  0.9367621146311885  0.9325187140337602  0.9320247617603237
2.376387003196823  0.9342700376914248  0.9300082970622366  0.9295141011191377
2.3852217634814874  0.9261571971884496  0.9218357910589225  0.9213408299758667
2.388745739710875  0.9229410801002129  0.9185960385495047  0.9181007864878636
2.39342140279372  0.9186913092314936  0.914315051595786  0.9138194262031568
2.395613714055538  0.9167055066612505  0.9123146688773328  0.9118188734942736
2.3964985409650423  0.9159052572405224  0.9115085450211731  0.9110126819500913
2.3968272805147532  0.9156081519606287  0.9112092274560903  0.9107133393719312
2.3969918843580635  0.9154594640969541  0.9110593924745853  0.9105634918921525
2.397223044997308  0.9152506964860323  0.9108490140025021  0.9103530958966234
2.399049721035509  0.9136026670764231  0.9091882700668931  0.9086922146593434
2.406778607144153  0.9066628020050504  0.9021948988046087  0.9016982857477103
2.4186187811874893  0.8961346030269804  0.8915856398868095  0.891088247303305
2.4195105899793226  0.8953466377507854  0.890791613494985  0.8902941659338593
2.420353208622849  0.8946027786576214  0.8900420333024581  0.8895445342829167
2.420601676043087  0.8943835635831954  0.8898211210257704  0.8893236069227779
2.4207244903125327  0.8942752577319152  0.8897119471555959  0.8892144256117878
2.4208469328666062  0.8941673004916401  0.889603117046657  0.8891055880937905
2.4220713584073432  0.8930884530265613  0.8885155476681366  0.8880179451307995
2.427295669311682  0.8885000636552617  0.8838900823398838  0.8833921762514565
2.4378337892978093  0.8793171236091534  0.8746330348460815  0.8741345687161941
2.4435852419374773  0.8743458612436967  0.8696217084664918  0.8691229667567814
2.444333903011048  0.8737008518172739  0.8689715037398671  0.8684727277432481
2.44490852495231  0.873206269274812  0.8684727799497742  0.8679739778804181
2.4451887981575533  0.872965161127631  0.8682296300793007  0.8677308153655083
2.4479915302099884  0.870557782668896  0.8658018713345828  0.865302932791722
2.456849554134903  0.8629933604184951  0.858173478082439  0.8576741798172656
2.4603048824922564  0.8600607071507205  0.8552160522221879  0.8547166268550748
2.464865263280113  0.8562055946976721  0.8513283998623642  0.8508288182670161
2.467203027309275  0.8542361546413085  0.8493423474230133  0.8488426908659943
2.468055114610142  0.8535194578479561  0.8486196071248182  0.8481199241139566
2.4682663967355167  0.8533418411123995  0.8484404928031373  0.8479408033048168
2.468766751244987  0.8529215074493113  0.8480164682141357  0.8475167634623122
2.468985826715062  0.8527375499988834  0.8478308797658629  0.8473311683822247
2.471176581415812  0.8509001837385055  0.8459772270277698  0.8454774508917534
2.4789678875759655  0.8443981050868  0.8394175719995166  0.8389175888649921
2.4908402839711297  0.8345868383902314  0.8295196044181739  0.8290193770963715
2.491923315813824  0.8336975940733775  0.8286225129680249  0.828122267721577
2.492424798947554  0.8332862344963246  0.8282074555509633  0.8277072022526611
2.49275216655971  0.833017887809951  0.8279366186739471  0.8274363601995038
2.495595208868738  0.8306910945325617  0.8255882409361537  0.825087940125099
2.504003386348013  0.8238481596069386  0.8186819081520494  0.8181815098679994
2.507553719638246  0.8209759202414397  0.8157830949805436  0.8152826681384309
2.51197077715027  0.8174166534813772  0.8121909289782032  0.811690477179457
2.5134091835887125  0.8162609625293386  0.8110245631398719  0.8105241057610013
2.516069744310571  0.8141276896820614  0.8088715954312312  0.8083711310472169
2.5166367247704695  0.8136739722674445  0.8084135248846129  0.8079130595612892
2.5169305278898895  0.8134389883384695  0.8081762597146213  0.8076757939763657
2.519335645245992  0.8115179582104916  0.8062365862475642  0.8057361189519636
2.5269060474451717  0.8055012423776496  0.8001615511769176  0.7996611005599817
2.538675708096908  0.7962367432559364  0.7908074737988117  0.7903071152217309
2.5397050359401976  0.7954316604125653  0.7899946197058513  0.7894942730567532
2.5400122608046267  0.7951915261737589  0.7897521679286824  0.7892518249615886
2.540568976542067  0.7947567313599966  0.7893130156387865  0.788812679482671
2.5408559262995616  0.7945327472028849  0.7890867573281283  0.7885864247496119
2.543207226757315  0.792699803904108  0.7872352103748981  0.7867349088231976
2.551525397313576  0.7862497663391576  0.7807198020275888  0.7802196349325352
2.563637158251147  0.7769531503068628  0.7713292333259582  0.7708293319422989
2.5640116762684992  0.7766674651816649  0.7710406662031978  0.7705407743744208
2.5644952585834653  0.7762988882936959  0.770668224373094  0.7701683449983507
2.5648918751953715  0.7759967663020378  0.7703628953786943  0.769863026312038
2.5673761365164744  0.7741070964198755  0.7684531751802706  0.7679533725984492
2.575133729434027  0.768236228604011  0.762520108310257  0.7620205348041604
2.5869820624470674  0.7593565842684907  0.7535466663529077  0.753047506369032
2.5876217208318826  0.7588801703068011  0.7530652296624503  0.7525660942176033
2.5892300075117274  0.7576841427162976  0.7518561161139262  0.7513570433473834
2.5899282916442843  0.7571655273535145  0.7513317489076807  0.7508327037753024
2.5969111329698547  0.7519991491326761  0.746108141052937  0.7456093862698564
2.608437360561793  0.7435494178882434  0.7375650888034784  0.7370668696619505
2.6113448115748032  0.7414332648887697  0.73542562036876  0.7349275475607044
2.61181886654703  0.7410888098081438  0.7350773722996615  0.7345793237826975
2.6119815116534006  0.7409706669915941  0.7349579286862791  0.7344598885313564
2.612568945135465  0.7405443111146873  0.7345266897492377  0.7340286799107492
2.612860416209017  0.74033288464466  0.734312812733907  0.7338148180022755
2.6151688908597834  0.7386605336999775  0.7326210868346044  0.7321232132586863
2.6220488554104047  0.7336991328314075  0.727602295589233  0.727104799074048
2.6334536661506625  0.7255491240180715  0.7193583116052437  0.7188614935538915
2.635106687444998  0.7243755085179032  0.7181711946353156  0.7176744806019217
2.6358942963442615  0.7238169986543116  0.7176062623549627  0.7171095984000092
2.6360738548281795  0.7236897306788305  0.7174775317038168  0.7169808792124958
2.6361584819148454  0.7236297665430451  0.7174168681096845  0.7169202210272485
2.636466091827349  0.7234119332013538  0.7171964059719604  0.7166997785810398
2.6365987811214886  0.7233179938267881  0.7171013292749586  0.7166047103927694
2.6378681176348526  0.7224199742204589  0.7161924400470597  0.7156959030088569
2.644906908091179  0.7174607482209158  0.7111732761964057  0.7106772077723781
2.656433342366865  0.7094143078061168  0.7030299128965117  0.7025346663916299
2.659272474874188  0.7074464630634125  0.7010384279974753  0.7005433944262364
2.6597187836498617  0.7071376247263236  0.7007258818222497  0.7002308821027347
2.6600397115832095  0.7069156325486321  0.7005012248485205  0.7000062495344892
2.6603094009057564  0.7067291756779494  0.7003124917540161  0.6998175369899723
2.660429669124625  0.7066460767467847  0.7002283424321007  0.6997333968439416
2.6605932937479273  0.7065330372101326  0.7001138737097895  0.6996189406166056
2.662229539980949  0.7054036524356788  0.6989702146973356  0.6984754072650537
2.669741914297731  0.7002419033365076  0.69374333986332  0.6932491260380578
2.681490079926568  0.6922466059621876  0.685647542808676  0.6851543126523985
2.6824658005915403  0.6915867608578407  0.6849794245347036  0.6844862791346503
2.6834175002905925  0.6909437762895094  0.6843283813254958  0.6838353190490126
2.6839546893967263  0.6905811105315572  0.683961171579708  0.6834681564205757
2.6841664632581175  0.6904381914859147  0.6838164621142292  0.6833234655692716
2.6847343586498162  0.6900552843164431  0.6834285584730106  0.6829356119503625
2.6849848070977815  0.6898865114992829  0.6832575583658624  0.6827646339512055
2.68715294205085  0.6884271973516534  0.6817789950448152  0.681286263233248
2.6937374306619075  0.684014571234219  0.6773082670237801  0.6768161335299446
2.7050523439830814  0.676498912733928  0.6696940138596773  0.6692029559575238
2.7078129392083894  0.6746780351938632  0.667849320058861  0.6673585337382386
2.708166338542979  0.6744452946410289  0.6676135373960708  0.6671227861025685
2.708385050539912  0.6743013053212866  0.667467657756671  0.6669769281703878
2.7084815649082996  0.6742377988289612  0.6674032933620813  0.6669125733619521
2.7088898372438406  0.6739692907025349  0.6671310895510463  0.6666404101477893
2.709089642950675  0.6738379255597376  0.6669979153000462  0.6665072557914771
2.7109055399274458  0.6726452318861714  0.6657888033791395  0.6652983254896093
2.718148709856145  0.667909205046488  0.6609877086349553  0.6604979697515269
2.7297649533727157  0.6603845411238467  0.6533600905154336  0.6528715858144972
2.730675705517094  0.6597982422594545  0.6527657922696112  0.6522773868991697
2.731434403452771  0.6593102331480762  0.6522711273470281  0.6517828050092378
2.7320330781768902  0.6589254133607034  0.651881060734558  0.6513928040997905
2.7323838988473446  0.6587000169469531  0.6516525918172672  0.6511643737594046
2.7329915091357435  0.6583100371191432  0.6512570802147659  0.6507689290990825
2.7333400409341237  0.6580864873006141  0.6510303188004395  0.6505422061540644
2.735509652983078  0.6566966259688187  0.6496205015651347  0.6491326295433766
2.7413474105159126  0.6529717602001125  0.6458422506567021  0.6453550359771446
2.752252666675208  0.6460710345181951  0.6388430052637584  0.6383570574208884
2.75470741361974  0.6445279646339105  0.637277974784415  0.6367923191231699
2.7565134901466646  0.6433950500135532  0.6361289532161873  0.6356435141796366
2.7567516626400614  0.6432458258337366  0.6359775830563819  0.6354921726913234
2.7568619011350846  0.6431768066125196  0.6359075333396206  0.6354221362531673
2.757008673102959  0.6430849308654989  0.6358142808387104  0.6353289014390141
2.758161994985521  0.6423634441281899  0.6350819859932577  0.6345967458753923
2.7615766622732445  0.6402321532323254  0.6329188024199155  0.6324339778111
2.7708821642106702  0.6344605488913843  0.6270610963902584  0.6265774279959588
2.7759769212883856  0.6313230844821279  0.6238769921671331  0.6233939716760412
2.7807654585453148  0.6283886086035408  0.6208990016034506  0.6204165997089037
2.7809766680320434  0.6282595384409089  0.6207679780977946  0.6202856037030857
2.781089367700996  0.6281907114046568  0.6206980763252341  0.6202157166113096
2.7812138851983326  0.6281146766191983  0.6206208537134067  0.6201385102253317
2.7820212297751006  0.6276219110576217  0.6201203918902753  0.6196381537502959
2.784644054111577  0.6260237793267127  0.6184973211863285  0.618015427005535
2.791465173015904  0.6218869506780722  0.614296090976393  0.6138151036347171
2.80290127350777  0.6150136827247454  0.6073163229508093  0.6068368961006227
2.8042343618565764  0.6142175326039683  0.6065078779635461  0.6060286362996428
2.804657344420185  0.6139651376174615  0.6062515870830171  0.6057724043213277
2.8048761739811714  0.6138346028534566  0.6061190377669661  0.6056398855054095
2.805723930316515  0.6133294864188421  0.6056058086915793  0.6051267747582154
2.806141889718762  0.6130806649187096  0.6053529372408647  0.6048739617412315
2.808996510888137  0.6113839897897417  0.6036286699211777  0.6031500952028201
2.817858198425129  0.60614739918846  0.5983071841676355  0.5978298723902934
2.821006282976607  0.6042981508417421  0.5964280530353151  0.5959511967761791
2.823642479584731  0.6027540236002076  0.5948590129828787  0.5943825409484872
2.8273133389841547  0.6006105539364536  0.5926810207655909  0.5922050879767717
2.829230986995243  0.599493904044472  0.5915464140592785  0.5910707649257564
2.8294579320542503  0.5993619399901182  0.5914122821721564  0.590936666696641
2.8295718816793722  0.5992957263829995  0.5913449457134238  0.590869347144414
2.8297089383139955  0.5992160961501221  0.5912639647388531  0.5907883865105422
2.831079504660227  0.5984203875311869  0.5904547643774832  0.589979389907502
2.837596701544655  0.5946514344036943  0.5866220457738124  0.5861476489562057
2.8487970793470763  0.5882306571985275  0.5800931784566529  0.5796204957646037
2.850289436462359  0.5873805005407008  0.5792287619390234  0.5787563108896009
2.85240127350205  0.5861795849108533  0.5780077241331169  0.5775356021893816
2.8529277636534975  0.5858805818723265  0.5777037149370038  0.5772316752794852
2.8536080547796296  0.5854944458365493  0.5773111336724953  0.5768392004803387
2.8539737459015235  0.5852871579796377  0.577100211452121  0.5766283355552655
2.8542663335630185  0.5851213840121013  0.5769315090915501  0.5764596790672492
2.856444403552277  0.5838888418484599  0.5756772096189333  0.5752057219386841
2.8646355866816173  0.5792772424986736  0.5709844496780554  0.5705142630952937
2.876720096103018  0.57254153606331  0.5641309102021339  0.5636626825855963
2.8773904642477426  0.5721702339056582  0.5637531375735914  0.5632850200070282
2.8777449757550233  0.571973977203884  0.5635534618871428  0.5630854025770885
2.878023856182125  0.5718196688669328  0.5633964344579421  0.5629284210044762
2.8781896576414447  0.5717280164262951  0.5633030984131207  0.5628351122339806
2.8783260687511363  0.5716526237234552  0.5632263189196283  0.5627583551862898
2.8794084907324797  0.5710547427474155  0.5626174444202637  0.5621496589923428
2.8827934985481947  0.569189137806958  0.5607175819909161  0.560250356441088
2.8917819735518777  0.5642654186334296  0.5557037910250229  0.5552380689109875
2.8966977277411208  0.5615910917444797  0.5529807519896283  0.5525158624126598
2.90122765436354  0.5591381345627214  0.5504832473750222  0.5500191314574197
2.901775674274653  0.558842124837851  0.5501818705578785  0.5497178486564614
2.902168233499538  0.5586301847269189  0.5499660888111517  0.5495021343115042
2.902346674411149  0.558533889939224  0.5498680314696948  0.5494041076234392
2.9024291906627036  0.5584893930707724  0.5498226928205161  0.5493587831524337
2.9032543531782493  0.5580447230126282  0.5493695117824121  0.5489057440012973
2.9036978127828563  0.5578058981646697  0.5491261170613961  0.5486624256122611
2.9065669479469847  0.5562632507707931  0.5475539821822341  0.5470907859275236
2.9148975862342708  0.5518087914849147  0.5430146791911358  0.5425529338784549
2.9181865279241324  0.5500602250361948  0.5412329324338484  0.5407717653396766
2.9205822718360266  0.5487900945340158  0.5399387448502395  0.5394780008654603
2.924102031383431  0.546929491284001  0.5380429688451632  0.5375828494187435
2.9260179237002992  0.5459194309892972  0.5370138486328566  0.5365540706385411
2.9264383309834012  0.5456980471503294  0.5367882904970367  0.5363285875622921
2.9266361517544284  0.5455939065732025  0.5366821878849857  0.5362225202864448
2.9267276702673777  0.5455457501291865  0.5366331083556576  0.536173457108547
2.9269919844599808  0.5454067853030292  0.5364913871803113  0.536031783170243
2.927113596442644  0.5453428646753525  0.5364261932853619  0.5359666110153813
2.928329716269277  0.5447040797781337  0.5357746896828504  0.5353153250264512
2.932807362250187  0.5423587207568569  0.5333827200829491  0.5329241599968751
2.942912561029408  0.5371035828499234  0.5280236493853697  0.527566924380372
2.947902356391273  0.5345279158327216  0.5253973020400151  0.5249414930560141
2.9501061417585546  0.5333943769488095  0.5242415139131927  0.5237861115785031
2.9505276175959247  0.5331778669655093  0.5240207580888462  0.5235654336713841
2.9508941584291266  0.532989649909471  0.523828851030931  0.5233735944128912
2.9518052416898892  0.5325224864456495  0.5233521461797094  0.5228970582336209
2.952336544445594  0.5322503302403758  0.5230743535441331  0.5226193640534186
2.9555372097602937  0.5306138211117913  0.5214039950586282  0.5209496001313044
2.9643106970189446  0.5261542729602571  0.5168525861412324  0.5163998337681223
2.9673457606741502  0.5246205030814426  0.5152873527681285  0.5148351729736405
2.9703575689132653  0.5231030094892958  0.5137387959413913  0.5132871865543863
2.973293488790755  0.521628076875814  0.512233735065979  0.5117826838382028
2.9750750548030047  0.520735138854199  0.5113225878488902  0.510871876343585
2.9754703117961547  0.5205372444235741  0.5111206610172572  0.5106700249871269
2.9757302434982646  0.5204072039095652  0.5109879119069016  0.5105373255318557
2.9758446890521086  0.5203499989976975  0.5109294746132124  0.51047891010577
2.9760259777262  0.5202593962669291  0.5108369200787396  0.5103863902169137
2.977838864467111  0.5193542572204739  0.5099122959086602  0.5094621129084187
2.985551895733193  0.5155212847063455  0.5059970900270606  0.5055483910162385
2.9973502958314295  0.5097140728668477  0.5000661670167124  0.49961976387857865
2.999808096758715  0.5085127922363477  0.4988394299061893  0.49839350896953366
2.999952385703751  0.5084423594116984  0.4987675059783381  0.4983216133921534
3.000169310736234  0.508336512351396  0.49865939453422103  0.4982135445790941
3.0002722421235823  0.50828633635366  0.49860810361883895  0.4981622738957942
3.000368013388921  0.5082396632199255  0.49856038534209196  0.49811457444571194
3.0012587671147744  0.5078057739826564  0.4981167836267795  0.4976711479249297
3.0038579408647714  0.506541876250533  0.4968246303098093  0.4963795067524811
3.0124310138571073  0.5023958646232812  0.4925863147701254  0.4921428903501246
3.015782521724893  0.5007845173806967  0.49093925427724094  0.4904964982347871
3.0236426028650323  0.4970262706375313  0.4870980659270752  0.48665688664528267
3.024200317882555  0.49676070365585545  0.4868266569646835  0.48638559008942633
3.024521614097589  0.49660777816998203  0.48667036853708956  0.48622936645165743
3.0251769149777856  0.4962963152281021  0.4863517653081702  0.4859108954379409
3.0254710300947503  0.4961566348569416  0.4862088361434362  0.4857680256451364
3.0284121812643963  0.49476204664980356  0.4847818513223523  0.48434163557614446
3.037106992598082  0.49066274176373625  0.4805877414041848  0.4801492948588366
3.039630460516817  0.4894795471286322  0.4793773015611788  0.4789393715426052
3.048597183215423  0.4852988811482773  0.4751008006519446  0.4746647170926427
3.048995953626898  0.48511381023639877  0.47491150302167295  0.47447550197829536
3.0491675172707327  0.48503420914696  0.47483008438614566  0.47439411885416755
3.0493554601199793  0.4849470588486845  0.4747409087128047  0.47430498208966226
3.0494474586380713  0.48490443857583854  0.4746972630886294  0.47426135551408893
3.0495437967624404  0.4848598168727491  0.47465156298165256  0.4742156753560344
3.0502873532258787  0.4845155595867896  0.4742989885337624  0.4738632549393468
3.052422867850892  0.4835282371811589  0.4732878397025991  0.47285254909541663
3.057891247063103  0.48100941722133994  0.47070841728691754  0.4702742651178329
3.068617685248061  0.47610768890873595  0.46568951689870736  0.4652576148213925
3.0735457429125415  0.4738728962969751  0.46340164319026456  0.4629707823778425
3.0737735153697905  0.4737698658883573  0.46329617078563057  0.4628653582135598
3.073977041422961  0.4736778448643601  0.4632019462270464  0.46277117676859
3.0740707663547986  0.4736355129387946  0.4631585617102216  0.4627278121084301
